timestamp,temperature,humidity
2018-09-22 17:48:49,29,9
2018-09-22 17:48:50,38,70
2018-09-22 17:48:51,18,22
2018-09-22 17:48:52,13,82
2018-09-22 17:48:53,35,46
2018-09-22 17:48:54,25,51
2018-09-22 17:48:55,23,97
2018-09-22 17:48:56,21,46
2018-09-22 17:48:57,12,12
2018-09-22 17:48:58,15,32
2018-09-22 17:48:59,9,56
2018-09-22 17:49:00,39,30
2018-09-22 17:49:01,13,86
2018-09-22 17:49:02,47,45
2018-09-22 17:49:03,23,99
2018-09-22 17:49:04,9,89
2018-09-22 17:49:05,42,1
2018-09-22 17:49:06,43,88
2018-09-22 17:49:07,13,94
2018-09-22 17:49:08,31,48
2018-09-22 17:49:09,15,26
2018-09-22 17:49:10,13,65
2018-09-22 17:49:11,5,53
2018-09-22 17:49:12,14,54
2018-09-22 17:49:13,41,76
2018-09-22 17:49:14,10,48
2018-09-22 17:49:15,10,98
2018-09-22 17:49:16,24,63
2018-09-22 17:49:17,19,67
2018-09-22 17:49:18,1,74
2018-09-22 17:49:19,37,40
