timestamp,temperature,humidity
2018-09-22 14:41:18,29,9
2018-09-22 14:41:19,38,70
2018-09-22 14:41:20,18,22
2018-09-22 14:41:21,13,82
2018-09-22 14:41:22,35,46
2018-09-22 14:41:23,25,51
2018-09-22 14:41:24,23,97
2018-09-22 14:41:25,21,46
2018-09-22 14:41:26,12,12
2018-09-22 14:41:27,15,32
2018-09-22 14:41:28,9,56
2018-09-22 14:41:29,39,30
2018-09-22 14:41:30,13,86
2018-09-22 14:41:31,47,45
2018-09-22 14:41:32,23,99
2018-09-22 14:41:33,9,89
2018-09-22 14:41:34,42,1
2018-09-22 14:41:35,43,88
2018-09-22 14:41:36,13,94
2018-09-22 14:41:37,31,48
2018-09-22 14:41:38,15,26
2018-09-22 14:41:39,13,65
2018-09-22 14:41:40,5,53
2018-09-22 14:41:41,14,54
2018-09-22 14:41:42,41,76
2018-09-22 14:41:43,10,48
2018-09-22 14:41:44,10,98
2018-09-22 14:41:45,24,63
2018-09-22 14:41:46,19,67
2018-09-22 14:41:47,1,74
2018-09-22 14:41:48,37,40
