timestamp,temperature,humidity
2018-09-22 14:42:18,29,9
2018-09-22 14:42:19,38,70
2018-09-22 14:42:20,18,22
2018-09-22 14:42:21,13,82
2018-09-22 14:42:22,35,46
2018-09-22 14:42:23,25,51
2018-09-22 14:42:24,23,97
2018-09-22 14:42:25,21,46
2018-09-22 14:42:26,12,12
2018-09-22 14:42:27,15,32
2018-09-22 14:42:28,9,56
2018-09-22 14:42:29,39,30
2018-09-22 14:42:30,13,86
2018-09-22 14:42:31,47,45
2018-09-22 14:42:32,23,99
2018-09-22 14:42:33,9,89
2018-09-22 14:42:34,42,1
2018-09-22 14:42:35,43,88
2018-09-22 14:42:36,13,94
2018-09-22 14:42:37,31,48
2018-09-22 14:42:38,15,26
2018-09-22 14:42:39,13,65
2018-09-22 14:42:40,5,53
2018-09-22 14:42:41,14,54
2018-09-22 14:42:42,41,76
2018-09-22 14:42:43,10,48
2018-09-22 14:42:44,10,98
2018-09-22 14:42:45,24,63
2018-09-22 14:42:46,19,67
2018-09-22 14:42:47,1,74
2018-09-22 14:42:48,37,40
